Name,Latitude,Longitude,Date,Prism_precipitation,date,Wunderground_precipitation_data
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-04,1.16339993476868,2024-08-04,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-04,0.0,2024-08-04,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-04,0.239699989557266,2024-08-04,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-04,0.0,2024-08-04,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-04,0.538399994373322,2024-08-04,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-04,0.0,2024-08-04,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-04,5.89929962158203,2024-08-04,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-04,2.35349988937378,2024-08-04,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-04,4.85229969024658,2024-08-04,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-05,0.817299962043762,2024-08-05,0.07
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-05,0.0961999967694283,2024-08-05,0.07
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-05,0.22919999063015,2024-08-05,0.07
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-05,0.53219997882843,2024-08-05,0.07
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-05,0.0758999958634377,2024-08-05,0.07
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-05,0.788199961185455,2024-08-05,0.07
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-05,1.30320000648499,2024-08-05,0.07
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-05,0.0,2024-08-05,0.07
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-05,2.5372998714447,2024-08-05,0.07
Empire - KAZVAIL66,31.91,-110.65,2024-08-05,0.342299997806549,2024-08-05,0.07
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-06,3.70199990272522,2024-08-06,0.28
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-06,7.97939968109131,2024-08-06,0.28
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-06,5.52880001068115,2024-08-06,0.28
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-06,4.86759996414185,2024-08-06,0.28
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-06,7.92739963531494,2024-08-06,0.28
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-06,3.86879992485046,2024-08-06,0.28
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-06,4.55459976196289,2024-08-06,0.28
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-06,2.23629999160767,2024-08-06,0.28
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-06,6.97359991073608,2024-08-06,0.28
Empire - KAZVAIL66,31.91,-110.65,2024-08-06,3.79329991340637,2024-08-06,0.28
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-07,5.59429979324341,2024-08-07,0.01
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-07,6.16820001602173,2024-08-07,0.01
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-07,8.00119972229004,2024-08-07,0.01
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-07,6.68459987640381,2024-08-07,0.01
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-07,9.09000015258789,2024-08-07,0.01
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-07,4.90980005264282,2024-08-07,0.01
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-07,5.10349988937378,2024-08-07,0.01
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-07,3.47029995918274,2024-08-07,0.01
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-07,3.5048999786377,2024-08-07,0.01
Empire - KAZVAIL66,31.91,-110.65,2024-08-07,5.40619993209839,2024-08-07,0.01
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-08,2.1003999710083,2024-08-08,0.31
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-08,3.36849999427795,2024-08-08,0.31
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-08,0.0543999969959259,2024-08-08,0.31
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-08,0.782899975776672,2024-08-08,0.31
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-08,0.174099996685982,2024-08-08,0.31
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-08,2.24810004234314,2024-08-08,0.31
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-08,3.93069982528687,2024-08-08,0.31
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-08,0.0,2024-08-08,0.31
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-08,1.7652999162674,2024-08-08,0.31
Empire - KAZVAIL66,31.91,-110.65,2024-08-08,2.12039995193481,2024-08-08,0.31
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-09,6.50839996337891,2024-08-09,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-09,4.16050004959106,2024-08-09,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-09,11.3681993484497,2024-08-09,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-09,9.17109966278076,2024-08-09,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-09,11.3302993774414,2024-08-09,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-09,3.30189990997314,2024-08-09,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-09,5.23579978942871,2024-08-09,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-09,9.54069995880127,2024-08-09,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-09,3.67400002479553,2024-08-09,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-09,5.90249967575073,2024-08-09,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-10,0.0,2024-08-10,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-10,0.0,2024-08-10,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-10,0.0,2024-08-10,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-10,0.0,2024-08-10,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-10,0.0,2024-08-10,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-10,0.0,2024-08-10,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-10,0.0,2024-08-10,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-10,0.0,2024-08-10,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-10,0.0,2024-08-10,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-10,0.0,2024-08-10,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-11,0.685999989509583,2024-08-11,0.01
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-11,0.0018999999156221,2024-08-11,0.01
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-11,0.507799983024597,2024-08-11,0.01
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-11,0.581399977207184,2024-08-11,0.01
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-11,0.505299985408783,2024-08-11,0.01
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-11,0.329999983310699,2024-08-11,0.01
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-11,0.872500002384186,2024-08-11,0.01
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-11,0.278999984264374,2024-08-11,0.01
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-11,1.1550999879837,2024-08-11,0.01
Empire - KAZVAIL66,31.91,-110.65,2024-08-11,0.687399983406067,2024-08-11,0.01
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-12,0.0,2024-08-12,0.03
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-12,0.0,2024-08-12,0.03
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-12,0.0,2024-08-12,0.03
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-12,0.0,2024-08-12,0.03
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-12,0.0,2024-08-12,0.03
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-12,0.0,2024-08-12,0.03
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-12,0.0,2024-08-12,0.03
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-12,0.0,2024-08-12,0.03
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-12,0.483300000429153,2024-08-12,0.03
Empire - KAZVAIL66,31.91,-110.65,2024-08-12,0.0,2024-08-12,0.03
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-13,1.72909998893738,2024-08-13,0.01
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-13,12.0207996368408,2024-08-13,0.01
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-13,0.87389999628067,2024-08-13,0.01
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-13,3.08189988136292,2024-08-13,0.01
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-13,3.19209980964661,2024-08-13,0.01
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-13,8.7972993850708,2024-08-13,0.01
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-13,7.63649988174438,2024-08-13,0.01
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-13,0.0,2024-08-13,0.01
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-13,4.76259994506836,2024-08-13,0.01
Empire - KAZVAIL66,31.91,-110.65,2024-08-13,1.25230002403259,2024-08-13,0.01
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-14,0.726899981498718,2024-08-14,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-14,0.0032999999821186,2024-08-14,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-14,0.0153999999165535,2024-08-14,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-14,0.0,2024-08-14,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-14,0.0,2024-08-14,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-14,0.0,2024-08-14,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-14,0.0,2024-08-14,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-14,0.0,2024-08-14,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-14,0.0816999971866608,2024-08-14,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-14,0.461199998855591,2024-08-14,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-15,0.0,2024-08-15,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-15,0.0,2024-08-15,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-15,0.0,2024-08-15,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-15,0.0,2024-08-15,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-15,0.0,2024-08-15,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-15,0.0,2024-08-15,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-15,0.0,2024-08-15,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-15,0.0,2024-08-15,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-15,0.0,2024-08-15,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-15,0.0,2024-08-15,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-16,0.0,2024-08-16,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-16,0.0,2024-08-16,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-16,0.0,2024-08-16,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-16,0.0,2024-08-16,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-16,0.0,2024-08-16,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-16,0.0,2024-08-16,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-16,0.0,2024-08-16,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-16,0.0,2024-08-16,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-16,0.0,2024-08-16,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-16,0.0,2024-08-16,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-17,0.0016999999061226,2024-08-17,0.23
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-17,9.78380012512207,2024-08-17,0.23
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-17,0.351999998092651,2024-08-17,0.23
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-17,0.591600000858307,2024-08-17,0.23
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-17,1.00650000572205,2024-08-17,0.23
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-17,2.92649984359741,2024-08-17,0.23
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-17,3.60060000419617,2024-08-17,0.23
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-17,0.0,2024-08-17,0.23
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-17,2.74589991569519,2024-08-17,0.23
Empire - KAZVAIL66,31.91,-110.65,2024-08-17,0.0208999998867512,2024-08-17,0.23
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-18,19.0527000427246,2024-08-18,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-18,4.53159999847412,2024-08-18,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-18,5.53109979629517,2024-08-18,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-18,5.00929975509644,2024-08-18,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-18,3.90299987792969,2024-08-18,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-18,5.26109981536865,2024-08-18,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-18,3.16159987449646,2024-08-18,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-18,2.65249991416931,2024-08-18,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-18,6.69770002365112,2024-08-18,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-18,15.1728000640869,2024-08-18,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-19,0.0,2024-08-19,0.04
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-19,0.0,2024-08-19,0.04
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-19,0.0,2024-08-19,0.04
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-19,0.0,2024-08-19,0.04
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-19,0.0,2024-08-19,0.04
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-19,0.0,2024-08-19,0.04
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-19,0.0,2024-08-19,0.04
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-19,0.0,2024-08-19,0.04
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-19,0.0,2024-08-19,0.04
Empire - KAZVAIL66,31.91,-110.65,2024-08-19,0.0,2024-08-19,0.04
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-20,1.39450001716614,2024-08-20,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-20,1.68099999427795,2024-08-20,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-20,3.68589997291565,2024-08-20,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-20,1.3938000202179,2024-08-20,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-20,5.64010000228882,2024-08-20,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-20,0.377799987792969,2024-08-20,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-20,0.559700012207031,2024-08-20,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-20,0.74779999256134,2024-08-20,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-20,3.2510998249054,2024-08-20,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-20,1.17530000209808,2024-08-20,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-21,0.0,2024-08-21,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-21,3.36619997024536,2024-08-21,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-21,0.0,2024-08-21,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-21,0.873299956321716,2024-08-21,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-21,0.0,2024-08-21,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-21,1.14339995384216,2024-08-21,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-21,2.15509986877441,2024-08-21,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-21,0.0,2024-08-21,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-21,1.15979993343353,2024-08-21,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-21,0.0,2024-08-21,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-22,0.0,2024-08-22,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-22,3.65339994430542,2024-08-22,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-22,9.75909996032715,2024-08-22,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-22,8.57129955291748,2024-08-22,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-22,10.9370994567871,2024-08-22,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-22,7.74930000305176,2024-08-22,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-22,9.17640018463135,2024-08-22,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-22,0.0,2024-08-22,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-22,2.32869982719421,2024-08-22,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-22,0.0,2024-08-22,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-23,0.90559995174408,2024-08-23,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-23,7.26839971542358,2024-08-23,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-23,4.10689973831177,2024-08-23,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-23,7.72709989547729,2024-08-23,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-23,4.85249996185303,2024-08-23,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-23,9.88619995117188,2024-08-23,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-23,8.09219932556152,2024-08-23,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-23,2.76059985160828,2024-08-23,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-23,5.62839984893799,2024-08-23,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-23,3.31869983673096,2024-08-23,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-24,0.997399985790253,2024-08-24,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-24,2.28449988365173,2024-08-24,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-24,0.832099974155426,2024-08-24,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-24,0.768099963665009,2024-08-24,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-24,0.267100006341934,2024-08-24,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-24,0.910799980163574,2024-08-24,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-24,0.672899961471558,2024-08-24,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-24,1.90859997272491,2024-08-24,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-24,1.05449998378754,2024-08-24,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-24,1.96359992027283,2024-08-24,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-25,0.0,2024-08-25,0.04
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-25,0.0,2024-08-25,0.04
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-25,0.0,2024-08-25,0.04
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-25,0.0,2024-08-25,0.04
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-25,0.0,2024-08-25,0.04
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-25,0.0,2024-08-25,0.04
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-25,0.0,2024-08-25,0.04
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-25,0.0,2024-08-25,0.04
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-25,0.0,2024-08-25,0.04
Empire - KAZVAIL66,31.91,-110.65,2024-08-25,0.0,2024-08-25,0.04
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-26,0.969999969005585,2024-08-26,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-26,3.97759985923767,2024-08-26,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-26,0.0041000000201165,2024-08-26,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-26,0.0287999995052814,2024-08-26,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-26,0.0,2024-08-26,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-26,0.0,2024-08-26,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-26,0.16889999806881,2024-08-26,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-26,0.0,2024-08-26,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-26,0.723399996757507,2024-08-26,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-26,0.837599992752075,2024-08-26,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-27,0.0,2024-08-27,0.49
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-27,2.16190004348755,2024-08-27,0.49
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-27,0.0,2024-08-27,0.49
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-27,0.0,2024-08-27,0.49
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-27,0.0,2024-08-27,0.49
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-27,0.0065999999642372,2024-08-27,0.49
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-27,0.0,2024-08-27,0.49
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-27,0.0067999996244907,2024-08-27,0.49
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-27,0.0,2024-08-27,0.49
Empire - KAZVAIL66,31.91,-110.65,2024-08-27,0.0,2024-08-27,0.49
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-28,6.40910005569458,2024-08-28,0.11
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-28,7.38679981231689,2024-08-28,0.11
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-28,0.231099992990494,2024-08-28,0.11
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-28,0.242899999022484,2024-08-28,0.11
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-28,0.0065999999642372,2024-08-28,0.11
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-28,2.33279991149902,2024-08-28,0.11
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-28,1.73549997806549,2024-08-28,0.11
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-28,0.233599990606308,2024-08-28,0.11
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-28,4.80019998550415,2024-08-28,0.11
Empire - KAZVAIL66,31.91,-110.65,2024-08-28,2.92229986190796,2024-08-28,0.11
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-29,1.15569996833801,2024-08-29,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-29,0.250099986791611,2024-08-29,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-29,0.0,2024-08-29,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-29,0.0,2024-08-29,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-29,0.0,2024-08-29,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-29,0.0030999998562037,2024-08-29,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-29,0.0,2024-08-29,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-29,0.0,2024-08-29,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-29,0.336899995803833,2024-08-29,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-29,0.848699986934662,2024-08-29,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-30,0.0,2024-08-30,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-30,0.0,2024-08-30,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-30,0.0,2024-08-30,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-30,0.0,2024-08-30,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-30,0.0,2024-08-30,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-30,0.0,2024-08-30,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-30,0.0,2024-08-30,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-30,0.0,2024-08-30,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-30,0.0,2024-08-30,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-30,0.0,2024-08-30,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-31,0.0,2024-08-31,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-31,0.0,2024-08-31,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-31,0.0,2024-08-31,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-31,0.0,2024-08-31,0.0
